date,positive,probableCases,negative,policy_date,state_name,state_code,party
2020-08-21,112770.0,4966.0,784330.0,2020-05-15,Alabama,AL,republican
2020-08-20,112449.0,4966.0,784330.0,2020-05-15,Alabama,AL,republican
2020-08-19,111478.0,4694.0,773868.0,2020-05-15,Alabama,AL,republican
2020-08-18,110361.0,4546.0,757898.0,2020-05-15,Alabama,AL,republican
2020-08-17,109004.0,4409.0,743919.0,2020-05-15,Alabama,AL,republican
2020-08-16,108433.0,4354.0,737991.0,2020-05-15,Alabama,AL,republican
2020-08-15,107580.0,4223.0,729437.0,2020-05-15,Alabama,AL,republican
2020-08-14,106309.0,4113.0,718675.0,2020-05-15,Alabama,AL,republican
2020-08-13,105557.0,4061.0,697005.0,2020-05-15,Alabama,AL,republican
2020-08-12,104786.0,3985.0,690985.0,2020-05-15,Alabama,AL,republican
2020-08-11,103851.0,3925.0,679838.0,2020-05-15,Alabama,AL,republican
2020-08-10,103020.0,3630.0,677547.0,2020-05-15,Alabama,AL,republican
2020-08-09,101334.0,3599.0,661117.0,2020-05-15,Alabama,AL,republican
2020-08-08,98387.0,3560.0,651115.0,2020-05-15,Alabama,AL,republican
2020-08-07,98301.0,3474.0,651115.0,2020-05-15,Alabama,AL,republican
2020-08-06,96592.0,3190.0,643192.0,2020-05-15,Alabama,AL,republican
2020-08-05,94654.0,2878.0,632806.0,2020-05-15,Alabama,AL,republican
2020-08-04,93702.0,2812.0,628599.0,2020-05-15,Alabama,AL,republican
2020-08-03,92661.0,2734.0,621390.0,2020-05-15,Alabama,AL,republican
2020-08-02,91444.0,2633.0,614626.0,2020-05-15,Alabama,AL,republican
2020-08-01,89349.0,2569.0,608022.0,2020-05-15,Alabama,AL,republican
2020-07-31,87723.0,2445.0,601744.0,2020-05-15,Alabama,AL,republican
2020-07-30,85762.0,2267.0,594346.0,2020-05-15,Alabama,AL,republican
2020-07-29,83782.0,2210.0,584493.0,2020-05-15,Alabama,AL,republican
2020-07-28,82366.0,2057.0,583033.0,2020-05-15,Alabama,AL,republican
2020-07-27,81115.0,1986.0,576844.0,2020-05-15,Alabama,AL,republican
2020-07-26,79294.0,1943.0,570392.0,2020-05-15,Alabama,AL,republican
2020-07-25,78130.0,1816.0,563481.0,2020-05-15,Alabama,AL,republican
2020-07-24,76005.0,1640.0,552979.0,2020-05-15,Alabama,AL,republican
2020-07-23,74212.0,1516.0,545315.0,2020-05-15,Alabama,AL,republican
2020-07-22,71813.0,1400.0,537675.0,2020-05-15,Alabama,AL,republican
2020-07-21,70358.0,1283.0,530023.0,2020-05-15,Alabama,AL,republican
2020-07-20,68891.0,1180.0,524897.0,2020-05-15,Alabama,AL,republican
2020-07-19,67011.0,1146.0,518522.0,2020-05-15,Alabama,AL,republican
2020-07-18,65234.0,1054.0,509261.0,2020-05-15,Alabama,AL,republican
2020-07-17,63091.0,980.0,500024.0,2020-05-15,Alabama,AL,republican
2020-07-16,61088.0,930.0,490021.0,2020-05-15,Alabama,AL,republican
2020-07-15,59067.0,842.0,481982.0,2020-05-15,Alabama,AL,republican
2020-07-14,57255.0,814.0,471834.0,2020-05-15,Alabama,AL,republican
2020-07-13,55545.0,777.0,464059.0,2020-05-15,Alabama,AL,republican
2020-07-12,53587.0,679.0,457919.0,2020-05-15,Alabama,AL,republican
2020-07-11,51947.0,653.0,450073.0,2020-05-15,Alabama,AL,republican
2020-07-10,50508.0,616.0,441708.0,2020-05-15,Alabama,AL,republican
2020-07-09,49174.0,586.0,421330.0,2020-05-15,Alabama,AL,republican
2020-07-08,46962.0,538.0,421330.0,2020-05-15,Alabama,AL,republican
2020-07-07,45785.0,522.0,415579.0,2020-05-15,Alabama,AL,republican
2020-07-06,44878.0,503.0,410217.0,2020-05-15,Alabama,AL,republican
2020-07-05,43953.0,503.0,405933.0,2020-05-15,Alabama,AL,republican
2020-07-04,42862.0,503.0,399226.0,2020-05-15,Alabama,AL,republican
2020-07-03,41865.0,503.0,388766.0,2020-05-15,Alabama,AL,republican
2020-07-02,40111.0,507.0,379617.0,2020-05-15,Alabama,AL,republican
2020-07-01,38962.0,520.0,374991.0,2020-05-15,Alabama,AL,republican
2020-06-30,38045.0,509.0,368607.0,2020-05-15,Alabama,AL,republican
2020-06-29,37175.0,493.0,356118.0,2020-05-15,Alabama,AL,republican
2020-06-28,35441.0,477.0,350839.0,2020-05-15,Alabama,AL,republican
2020-06-27,35083.0,478.0,348943.0,2020-05-15,Alabama,AL,republican
2020-06-26,34183.0,466.0,344140.0,2020-05-15,Alabama,AL,republican
2020-06-25,33206.0,453.0,336252.0,2020-05-15,Alabama,AL,republican
2020-06-24,32064.0,440.0,326695.0,2020-05-15,Alabama,AL,republican
2020-06-23,31097.0,427.0,322941.0,2020-05-15,Alabama,AL,republican
2020-06-22,30454.0,423.0,318656.0,2020-05-15,Alabama,AL,republican
2020-06-21,30021.0,423.0,314657.0,2020-05-15,Alabama,AL,republican
2020-06-20,29549.0,423.0,309974.0,2020-05-15,Alabama,AL,republican
2020-06-19,29002.0,419.0,302323.0,2020-05-15,Alabama,AL,republican
2020-06-18,28206.0,410.0,294328.0,2020-05-15,Alabama,AL,republican
2020-06-17,27312.0,398.0,283411.0,2020-05-15,Alabama,AL,republican
2020-06-16,26912.0,388.0,278512.0,2020-05-15,Alabama,AL,republican
2020-06-15,26272.0,380.0,276402.0,2020-05-15,Alabama,AL,republican
2020-06-14,25615.0,380.0,271840.0,2020-05-15,Alabama,AL,republican
2020-06-13,24601.0,380.0,268651.0,2020-05-15,Alabama,AL,republican
2020-06-12,23710.0,377.0,262675.0,2020-05-15,Alabama,AL,republican
2020-06-11,22845.0,371.0,255981.0,2020-05-15,Alabama,AL,republican
2020-06-10,21989.0,363.0,251068.0,2020-05-15,Alabama,AL,republican
2020-06-09,21422.0,351.0,246317.0,2020-05-15,Alabama,AL,republican
2020-06-08,20925.0,335.0,239066.0,2020-05-15,Alabama,AL,republican
2020-06-07,20500.0,334.0,239066.0,2020-05-15,Alabama,AL,republican
2020-06-06,20043.0,334.0,225601.0,2020-05-15,Alabama,AL,republican
2020-06-05,19387.0,314.0,220086.0,2020-05-15,Alabama,AL,republican
2020-06-04,19072.0,306.0,216227.0,2020-05-15,Alabama,AL,republican
2020-06-03,18851.0,297.0,212743.0,2020-05-15,Alabama,AL,republican
2020-06-02,18642.0,288.0,205160.0,2020-05-15,Alabama,AL,republican
2020-06-01,18363.0,288.0,205160.0,2020-05-15,Alabama,AL,republican
2020-05-31,17903.0,289.0,199650.0,2020-05-15,Alabama,AL,republican
2020-05-30,17359.0,,194842.0,2020-05-15,Alabama,AL,republican
2020-05-29,16823.0,,192060.0,2020-05-15,Alabama,AL,republican
2020-05-28,16310.0,,184171.0,2020-05-15,Alabama,AL,republican
2020-05-27,15843.0,,179951.0,2020-05-15,Alabama,AL,republican
2020-05-26,15396.0,,178363.0,2020-05-15,Alabama,AL,republican
2020-05-25,14730.0,,175585.0,2020-05-15,Alabama,AL,republican
2020-05-24,14327.0,,171472.0,2020-05-15,Alabama,AL,republican
2020-05-23,13938.0,,168738.0,2020-05-15,Alabama,AL,republican
2020-05-22,13563.0,,164205.0,2020-05-15,Alabama,AL,republican
2020-05-21,13119.0,,157620.0,2020-05-15,Alabama,AL,republican
2020-05-20,12744.0,,151706.0,2020-05-15,Alabama,AL,republican
2020-05-19,12376.0,,145190.0,2020-05-15,Alabama,AL,republican
2020-05-18,12086.0,,145037.0,2020-05-15,Alabama,AL,republican
2020-05-17,11771.0,,144579.0,2020-05-15,Alabama,AL,republican
2020-05-16,11523.0,,141971.0,2020-05-15,Alabama,AL,republican
2020-05-15,11216.0,,134847.0,2020-05-15,Alabama,AL,republican
2020-05-14,10968.0,,131017.0,2020-05-15,Alabama,AL,republican
2020-05-13,10617.0,,125755.0,2020-05-15,Alabama,AL,republican
2020-05-12,10310.0,,122908.0,2020-05-15,Alabama,AL,republican
2020-05-11,10009.0,,119435.0,2020-05-15,Alabama,AL,republican
2020-05-10,9777.0,,117644.0,2020-05-15,Alabama,AL,republican
2020-05-09,9567.0,,115927.0,2020-05-15,Alabama,AL,republican
2020-05-08,9221.0,,110893.0,2020-05-15,Alabama,AL,republican
2020-05-07,8898.0,,106275.0,2020-05-15,Alabama,AL,republican
2020-05-06,8581.0,,100935.0,2020-05-15,Alabama,AL,republican
2020-05-05,8285.0,,98481.0,2020-05-15,Alabama,AL,republican
2020-05-04,8025.0,,95092.0,2020-05-15,Alabama,AL,republican
2020-05-03,7725.0,,84775.0,2020-05-15,Alabama,AL,republican
2020-05-02,7434.0,,84775.0,2020-05-15,Alabama,AL,republican
2020-05-01,7158.0,,84775.0,2020-05-15,Alabama,AL,republican
2020-04-30,7019.0,,80177.0,2020-05-15,Alabama,AL,republican
2020-04-29,6842.0,,73607.0,2020-05-15,Alabama,AL,republican
2020-04-28,6687.0,,69140.0,2020-05-15,Alabama,AL,republican
2020-04-27,6499.0,,67498.0,2020-05-15,Alabama,AL,republican
2020-04-26,6270.0,,67281.0,2020-05-15,Alabama,AL,republican
2020-04-25,6137.0,,65207.0,2020-05-15,Alabama,AL,republican
2020-04-24,5832.0,,46863.0,2020-05-15,Alabama,AL,republican
2020-04-23,5778.0,,46863.0,2020-05-15,Alabama,AL,republican
2020-04-22,5465.0,,43295.0,2020-05-15,Alabama,AL,republican
2020-04-21,5231.0,,43295.0,2020-05-15,Alabama,AL,republican
2020-04-20,5025.0,,40875.0,2020-05-15,Alabama,AL,republican
2020-04-19,4837.0,,40875.0,2020-05-15,Alabama,AL,republican
2020-04-18,4655.0,,37883.0,2020-05-15,Alabama,AL,republican
2020-04-17,4530.0,,33318.0,2020-05-15,Alabama,AL,republican
2020-04-16,4345.0,,32046.0,2020-05-15,Alabama,AL,republican
2020-04-15,4113.0,,29964.0,2020-05-15,Alabama,AL,republican
2020-04-14,3876.0,,29241.0,2020-05-15,Alabama,AL,republican
2020-04-13,3734.0,,25448.0,2020-05-15,Alabama,AL,republican
2020-04-12,3525.0,,18058.0,2020-05-15,Alabama,AL,republican
2020-04-11,3191.0,,18058.0,2020-05-15,Alabama,AL,republican
2020-04-10,2968.0,,18058.0,2020-05-15,Alabama,AL,republican
2020-04-09,2769.0,,18058.0,2020-05-15,Alabama,AL,republican
2020-04-08,2369.0,,16753.0,2020-05-15,Alabama,AL,republican
2020-04-07,2119.0,,12797.0,2020-05-15,Alabama,AL,republican
2020-04-06,1968.0,,12797.0,2020-05-15,Alabama,AL,republican
2020-04-05,1796.0,,11282.0,2020-05-15,Alabama,AL,republican
2020-04-04,1580.0,,9273.0,2020-05-15,Alabama,AL,republican
2020-04-03,1432.0,,8187.0,2020-05-15,Alabama,AL,republican
2020-04-02,1233.0,,7503.0,2020-05-15,Alabama,AL,republican
2020-04-01,1077.0,,6697.0,2020-05-15,Alabama,AL,republican
2020-03-31,981.0,,6298.0,2020-05-15,Alabama,AL,republican
2020-03-30,859.0,,5694.0,2020-05-15,Alabama,AL,republican
2020-03-29,806.0,,4184.0,2020-05-15,Alabama,AL,republican
2020-03-28,696.0,,4184.0,2020-05-15,Alabama,AL,republican
2020-03-27,587.0,,4184.0,2020-05-15,Alabama,AL,republican
2020-03-26,506.0,,3593.0,2020-05-15,Alabama,AL,republican
2020-03-25,283.0,,2529.0,2020-05-15,Alabama,AL,republican
2020-03-24,215.0,,2106.0,2020-05-15,Alabama,AL,republican
2020-03-23,167.0,,1665.0,2020-05-15,Alabama,AL,republican
2020-03-22,138.0,,1464.0,2020-05-15,Alabama,AL,republican
2020-03-21,124.0,,28.0,2020-05-15,Alabama,AL,republican
2020-03-20,81.0,,28.0,2020-05-15,Alabama,AL,republican
2020-03-19,68.0,,28.0,2020-05-15,Alabama,AL,republican
2020-03-18,46.0,,28.0,2020-05-15,Alabama,AL,republican
2020-03-17,36.0,,28.0,2020-05-15,Alabama,AL,republican
2020-03-16,28.0,,28.0,2020-05-15,Alabama,AL,republican
2020-03-15,12.0,,28.0,2020-05-15,Alabama,AL,republican
2020-03-14,6.0,,22.0,2020-05-15,Alabama,AL,republican
2020-03-13,1.0,,11.0,2020-05-15,Alabama,AL,republican
2020-03-12,0.0,,10.0,2020-05-15,Alabama,AL,republican
2020-03-11,0.0,,10.0,2020-05-15,Alabama,AL,republican
2020-03-10,0.0,,0.0,2020-05-15,Alabama,AL,republican
2020-03-09,0.0,,,2020-05-15,Alabama,AL,republican
2020-03-08,0.0,,,2020-05-15,Alabama,AL,republican
2020-03-07,0.0,,,2020-05-15,Alabama,AL,republican
2020-12-04,167137.0,22227.0,1589776.0,2020-05-04,Arkansas,AR,republican
2020-12-03,164310.0,21588.0,1576679.0,2020-05-04,Arkansas,AR,republican
2020-12-02,161521.0,20816.0,1562561.0,2020-05-04,Arkansas,AR,republican
2020-12-01,159309.0,20111.0,1552255.0,2020-05-04,Arkansas,AR,republican
2020-11-30,157359.0,19303.0,1545401.0,2020-05-04,Arkansas,AR,republican
2020-11-29,156247.0,19157.0,1538738.0,2020-05-04,Arkansas,AR,republican
2020-11-28,155026.0,18955.0,1529514.0,2020-05-04,Arkansas,AR,republican
2020-11-27,153677.0,18773.0,1521090.0,2020-05-04,Arkansas,AR,republican
2020-11-26,152625.0,18683.0,1513202.0,2020-05-04,Arkansas,AR,republican
2020-11-25,150277.0,18028.0,1500257.0,2020-05-04,Arkansas,AR,republican
2020-11-24,148312.0,17486.0,1487077.0,2020-05-04,Arkansas,AR,republican
2020-11-23,146190.0,16785.0,1475768.0,2020-05-04,Arkansas,AR,republican
2020-11-22,145173.0,16680.0,1466454.0,2020-05-04,Arkansas,AR,republican
2020-11-21,143821.0,16605.0,1453725.0,2020-05-04,Arkansas,AR,republican
2020-11-20,141916.0,16133.0,1440090.0,2020-05-04,Arkansas,AR,republican
2020-11-19,139855.0,15690.0,1428285.0,2020-05-04,Arkansas,AR,republican
2020-11-18,137617.0,15136.0,1415302.0,2020-05-04,Arkansas,AR,republican
2020-11-17,135902.0,14749.0,1404126.0,2020-05-04,Arkansas,AR,republican
2020-11-16,134348.0,14340.0,1396858.0,2020-05-04,Arkansas,AR,republican
2020-11-15,133040.0,14197.0,1386711.0,2020-05-04,Arkansas,AR,republican
2020-11-14,130318.0,13531.0,1367077.0,2020-05-04,Arkansas,AR,republican
2020-11-13,130318.0,13531.0,1367077.0,2020-05-04,Arkansas,AR,republican
2020-11-12,128006.0,12778.0,1354919.0,2020-05-04,Arkansas,AR,republican
2020-11-11,126197.0,12254.0,1343051.0,2020-05-04,Arkansas,AR,republican
2020-11-10,124235.0,11499.0,1332008.0,2020-05-04,Arkansas,AR,republican
2020-11-09,122811.0,11050.0,1324655.0,2020-05-04,Arkansas,AR,republican
2020-11-08,121866.0,10934.0,1316939.0,2020-05-04,Arkansas,AR,republican
2020-11-07,120828.0,10812.0,1308477.0,2020-05-04,Arkansas,AR,republican
2020-11-06,119230.0,10492.0,1298264.0,2020-05-04,Arkansas,AR,republican
2020-11-05,117360.0,10068.0,1285613.0,2020-05-04,Arkansas,AR,republican
2020-11-04,115812.0,9675.0,1273985.0,2020-05-04,Arkansas,AR,republican
2020-11-03,114519.0,9296.0,1263662.0,2020-05-04,Arkansas,AR,republican
2020-11-02,113641.0,8938.0,1258726.0,2020-05-04,Arkansas,AR,republican
2020-11-01,112190.0,8708.0,1243490.0,2020-05-04,Arkansas,AR,republican
2020-10-31,112190.0,8708.0,1243490.0,2020-05-04,Arkansas,AR,republican
2020-10-30,110874.0,8469.0,1234166.0,2020-05-04,Arkansas,AR,republican
2020-10-29,109712.0,8124.0,1223702.0,2020-05-04,Arkansas,AR,republican
2020-10-28,108640.0,7889.0,1212191.0,2020-05-04,Arkansas,AR,republican
2020-10-27,107679.0,7618.0,1203175.0,2020-05-04,Arkansas,AR,republican
2020-10-26,106727.0,7317.0,1195435.0,2020-05-04,Arkansas,AR,republican
2020-10-25,106115.0,7235.0,1189120.0,2020-05-04,Arkansas,AR,republican
2020-10-24,105318.0,7105.0,1181805.0,2020-05-04,Arkansas,AR,republican
2020-10-23,104135.0,6796.0,1170162.0,2020-05-04,Arkansas,AR,republican
2020-10-22,102798.0,6506.0,1159242.0,2020-05-04,Arkansas,AR,republican
2020-10-21,101596.0,6197.0,1147353.0,2020-05-04,Arkansas,AR,republican
2020-10-20,100441.0,6023.0,1137234.0,2020-05-04,Arkansas,AR,republican
2020-10-19,99597.0,5807.0,1130124.0,2020-05-04,Arkansas,AR,republican
2020-10-18,99066.0,5710.0,1122588.0,2020-05-04,Arkansas,AR,republican
2020-10-17,98422.0,5595.0,1114815.0,2020-05-04,Arkansas,AR,republican
2020-10-16,97539.0,5422.0,1105781.0,2020-05-04,Arkansas,AR,republican
2020-10-15,96524.0,5221.0,1094699.0,2020-05-04,Arkansas,AR,republican
2020-10-14,95246.0,5011.0,1083107.0,2020-05-04,Arkansas,AR,republican
2020-10-13,94167.0,4816.0,1073314.0,2020-05-04,Arkansas,AR,republican
2020-10-12,93487.0,4617.0,1066196.0,2020-05-04,Arkansas,AR,republican
2020-10-11,92833.0,4531.0,1058352.0,2020-05-04,Arkansas,AR,republican
2020-10-10,92220.0,4472.0,1049968.0,2020-05-04,Arkansas,AR,republican
2020-10-09,90145.0,4165.0,1025546.0,2020-05-04,Arkansas,AR,republican
2020-10-08,90145.0,4165.0,1025546.0,2020-05-04,Arkansas,AR,republican
2020-10-07,88880.0,3966.0,1012643.0,2020-05-04,Arkansas,AR,republican
2020-10-06,88071.0,3841.0,1003441.0,2020-05-04,Arkansas,AR,republican
2020-10-05,87430.0,3732.0,995446.0,2020-05-04,Arkansas,AR,republican
2020-10-04,87013.0,3707.0,989037.0,2020-05-04,Arkansas,AR,republican
2020-10-03,86525.0,3674.0,981887.0,2020-05-04,Arkansas,AR,republican
2020-10-02,85779.0,3470.0,971951.0,2020-05-04,Arkansas,AR,republican
2020-10-01,84821.0,3290.0,961085.0,2020-05-04,Arkansas,AR,republican
2020-09-30,83697.0,3087.0,949107.0,2020-05-04,Arkansas,AR,republican
2020-09-29,82755.0,2752.0,927902.0,2020-05-04,Arkansas,AR,republican
2020-09-28,82049.0,2528.0,918177.0,2020-05-04,Arkansas,AR,republican
2020-09-27,81242.0,2507.0,861892.0,2020-05-04,Arkansas,AR,republican
2020-09-26,80755.0,2495.0,855635.0,2020-05-04,Arkansas,AR,republican
2020-09-25,79946.0,2474.0,848822.0,2020-05-04,Arkansas,AR,republican
2020-09-24,79049.0,2373.0,840737.0,2020-05-04,Arkansas,AR,republican
2020-09-23,77963.0,2317.0,831301.0,2020-05-04,Arkansas,AR,republican
2020-09-22,76981.0,2209.0,823225.0,2020-05-04,Arkansas,AR,republican
2020-09-21,76364.0,2078.0,817238.0,2020-05-04,Arkansas,AR,republican
2020-09-20,75723.0,2033.0,810294.0,2020-05-04,Arkansas,AR,republican
2020-09-19,75160.0,2019.0,794097.0,2020-05-04,Arkansas,AR,republican
2020-09-18,74082.0,1744.0,794097.0,2020-05-04,Arkansas,AR,republican
2020-09-17,73211.0,1597.0,783707.0,2020-05-04,Arkansas,AR,republican
2020-09-16,72219.0,1488.0,773958.0,2020-05-04,Arkansas,AR,republican
2020-09-15,71357.0,1232.0,800759.0,2020-05-04,Arkansas,AR,republican
2020-09-14,70627.0,1178.0,757640.0,2020-05-04,Arkansas,AR,republican
2020-09-13,70219.0,1169.0,751849.0,2020-05-04,Arkansas,AR,republican
2020-09-12,69710.0,1168.0,750290.0,2020-05-04,Arkansas,AR,republican
2020-09-11,68983.0,1072.0,729375.0,2020-05-04,Arkansas,AR,republican
2020-09-10,67803.0,999.0,729375.0,2020-05-04,Arkansas,AR,republican
2020-09-09,67255.0,849.0,716973.0,2020-05-04,Arkansas,AR,republican
2020-09-08,66757.0,736.0,716973.0,2020-05-04,Arkansas,AR,republican
2020-09-07,66280.0,553.0,706533.0,2020-05-04,Arkansas,AR,republican
2020-09-06,65226.0,536.0,700721.0,2020-05-04,Arkansas,AR,republican
2020-09-05,65226.0,536.0,700721.0,2020-05-04,Arkansas,AR,republican
2020-09-04,64678.0,503.0,684236.0,2020-05-04,Arkansas,AR,republican
2020-09-03,63504.0,423.0,675337.0,2020-05-04,Arkansas,AR,republican
2020-09-02,62112.0,,675337.0,2020-05-04,Arkansas,AR,republican
2020-09-01,61497.0,,669528.0,2020-05-04,Arkansas,AR,republican
2020-08-31,61224.0,,665811.0,2020-05-04,Arkansas,AR,republican
2020-08-30,60856.0,,651831.0,2020-05-04,Arkansas,AR,republican
2020-08-29,60378.0,,646592.0,2020-05-04,Arkansas,AR,republican
2020-08-28,59583.0,,638472.0,2020-05-04,Arkansas,AR,republican
2020-08-27,58745.0,,631283.0,2020-05-04,Arkansas,AR,republican
2020-08-26,58023.0,,625250.0,2020-05-04,Arkansas,AR,republican
2020-08-25,57374.0,,616810.0,2020-05-04,Arkansas,AR,republican
2020-08-24,56894.0,,616810.0,2020-05-04,Arkansas,AR,republican
2020-08-23,56574.0,,609126.0,2020-05-04,Arkansas,AR,republican
2020-08-22,56199.0,,602939.0,2020-05-04,Arkansas,AR,republican
2020-08-21,55652.0,,602939.0,2020-05-04,Arkansas,AR,republican
2020-08-20,54765.0,,593744.0,2020-05-04,Arkansas,AR,republican
2020-08-19,54216.0,,587064.0,2020-05-04,Arkansas,AR,republican
2020-08-18,53487.0,,579575.0,2020-05-04,Arkansas,AR,republican
2020-08-17,53077.0,,569385.0,2020-05-04,Arkansas,AR,republican
2020-08-16,52665.0,,569385.0,2020-05-04,Arkansas,AR,republican
2020-08-15,51992.0,,536268.0,2020-05-04,Arkansas,AR,republican
2020-08-14,52392.0,,536268.0,2020-05-04,Arkansas,AR,republican
2020-08-13,51766.0,,531714.0,2020-05-04,Arkansas,AR,republican
2020-08-12,51114.0,,522457.0,2020-05-04,Arkansas,AR,republican
2020-08-11,50411.0,,522457.0,2020-05-04,Arkansas,AR,republican
2020-08-10,50028.0,,519292.0,2020-05-04,Arkansas,AR,republican
2020-08-09,49383.0,,514448.0,2020-05-04,Arkansas,AR,republican
2020-08-08,48039.0,,503484.0,2020-05-04,Arkansas,AR,republican
2020-08-07,48039.0,,503484.0,2020-05-04,Arkansas,AR,republican
2020-08-06,47028.0,,492808.0,2020-05-04,Arkansas,AR,republican
2020-08-05,46293.0,,488518.0,2020-05-04,Arkansas,AR,republican
2020-08-04,45381.0,,488518.0,2020-05-04,Arkansas,AR,republican
2020-08-03,44597.0,,482803.0,2020-05-04,Arkansas,AR,republican
2020-08-02,43173.0,,471408.0,2020-05-04,Arkansas,AR,republican
2020-08-01,43173.0,,471408.0,2020-05-04,Arkansas,AR,republican
2020-07-31,42511.0,,460958.0,2020-05-04,Arkansas,AR,republican
2020-07-30,41759.0,,460958.0,2020-05-04,Arkansas,AR,republican
2020-07-29,40968.0,,454637.0,2020-05-04,Arkansas,AR,republican
2020-07-28,40181.0,,449725.0,2020-05-04,Arkansas,AR,republican
2020-07-27,39447.0,,445444.0,2020-05-04,Arkansas,AR,republican
2020-07-26,38623.0,,438644.0,2020-05-04,Arkansas,AR,republican
2020-07-25,37249.0,,424215.0,2020-05-04,Arkansas,AR,republican
2020-07-24,37249.0,,424215.0,2020-05-04,Arkansas,AR,republican
2020-07-23,36259.0,,410221.0,2020-05-04,Arkansas,AR,republican
2020-07-22,35246.0,,404980.0,2020-05-04,Arkansas,AR,republican
2020-07-21,34655.0,,404980.0,2020-05-04,Arkansas,AR,republican
2020-07-20,33927.0,,398889.0,2020-05-04,Arkansas,AR,republican
2020-07-19,32533.0,,386638.0,2020-05-04,Arkansas,AR,republican
2020-07-18,31762.0,,381243.0,2020-05-04,Arkansas,AR,republican
2020-07-17,31762.0,,375735.0,2020-05-04,Arkansas,AR,republican
2020-07-16,31114.0,,369847.0,2020-05-04,Arkansas,AR,republican
2020-07-15,30297.0,,365479.0,2020-05-04,Arkansas,AR,republican
2020-07-14,29733.0,,360566.0,2020-05-04,Arkansas,AR,republican
2020-07-13,28939.0,,354035.0,2020-05-04,Arkansas,AR,republican
2020-07-12,28367.0,,354035.0,2020-05-04,Arkansas,AR,republican
2020-07-11,26803.0,,342846.0,2020-05-04,Arkansas,AR,republican
2020-07-10,26803.0,,338609.0,2020-05-04,Arkansas,AR,republican
2020-07-09,26052.0,,338609.0,2020-05-04,Arkansas,AR,republican
2020-07-08,24512.0,,328760.0,2020-05-04,Arkansas,AR,republican
2020-07-07,24512.0,,326143.0,2020-05-04,Arkansas,AR,republican
2020-07-06,24253.0,,320715.0,2020-05-04,Arkansas,AR,republican
2020-07-05,23209.0,,315684.0,2020-05-04,Arkansas,AR,republican
2020-07-04,23209.0,,315684.0,2020-05-04,Arkansas,AR,republican
2020-07-03,22622.0,,308615.0,2020-05-04,Arkansas,AR,republican
2020-07-02,22075.0,,301912.0,2020-05-04,Arkansas,AR,republican
2020-07-01,21197.0,,293661.0,2020-05-04,Arkansas,AR,republican
2020-06-30,20777.0,,290426.0,2020-05-04,Arkansas,AR,republican
2020-06-29,20257.0,,282279.0,2020-05-04,Arkansas,AR,republican
2020-06-28,19310.0,,271912.0,2020-05-04,Arkansas,AR,republican
